time,x,y,amp,phase
1993-01-24,2.50318,-0.22702691,2.5134542,1.0
1993-01-25,2.0446668,-2.2787204,3.0615728,2.0
1993-01-26,0.9246717,-3.7787368,3.8902276,3.0
1993-01-27,-0.57292855,-4.300908,4.3389006,3.0
1993-01-28,-2.0546405,-3.6848884,4.2189984,4.0
1993-01-29,-3.1255133,-2.0831132,3.7560875,4.0
1993-01-30,-3.4976487,0.08435494,3.4986658,5.0
1993-01-31,-3.0670793,2.2530944,3.8057075,6.0
1993-02-01,-1.9368918,3.8773496,4.3342113,6.0
1993-02-02,-0.3811732,4.5824695,4.598295,7.0
1993-02-03,1.2374628,4.26067,4.436736,7.0
1993-02-04,2.5702655,3.0830626,4.0139184,8.0
1993-02-05,3.3731527,1.4282069,3.66305,8.0
1993-02-06,3.5596087,-0.24603368,3.5681014,1.0
1993-02-07,3.202721,-1.5436902,3.5553343,2.0
1993-02-08,2.4902682,-2.2393413,3.3490424,2.0
1993-02-09,1.6514912,-2.32186,2.8492906,2.0
1993-02-10,0.88187635,-1.9643136,2.1531916,2.0
1993-02-11,0.2907777,-1.4363478,1.4654851,3.0
1993-02-12,-0.113106206,-0.9938445,1.00026,3.0
1993-02-14,-0.6577103,-0.8127061,1.0455018,4.0
1993-02-15,-0.9606506,-0.94052845,1.3444118,4.0
1993-02-16,-1.3092303,-0.9732189,1.6313305,4.0
1993-02-17,-1.6348159,-0.7417789,1.7952323,4.0
1993-02-18,-1.8230733,-0.1825865,1.8321937,5.0
1993-02-19,-1.7612967,0.6269273,1.8695464,5.0
1993-02-20,-1.38879,1.4875586,2.0350842,6.0
1993-02-21,-0.73083955,2.1447024,2.2658055,7.0
1993-02-22,0.09688175,2.376949,2.3789227,7.0
1993-02-23,0.9157135,2.0746012,2.2677083,8.0
1993-02-24,1.5339934,1.2802806,1.9980626,8.0
1993-02-25,1.8025856,0.17813958,1.8113664,1.0
1993-02-26,1.6573937,-0.9631786,1.9169421,2.0
1993-02-27,1.1353755,-1.8726588,2.189961,2.0
1993-02-28,0.36017096,-2.3552303,2.3826106,3.0
1993-12-01,2.2985017,0.5044819,2.353213,1.0
1993-12-02,2.36889,-0.10858293,2.3713772,1.0
1993-12-03,2.2232845,-0.7072394,2.3330626,1.0
1993-12-04,1.8789731,-1.2256224,2.2433658,2.0
1993-12-05,1.374275,-1.6116918,2.118061,2.0
1993-12-06,0.7625268,-1.832361,1.9846898,2.0
1993-12-07,0.10496744,-1.8748256,1.8777617,3.0
1993-12-08,-0.5361968,-1.7447518,1.8252852,3.0
1993-12-09,-1.1036519,-1.46273,1.8323828,4.0
1993-12-10,-1.5494548,-1.060612,1.8776869,4.0
1993-12-11,-1.8383558,-0.57887214,1.9273415,5.0
1993-12-12,-1.9504493,-0.06517197,1.9515378,5.0
1993-12-13,-1.8835015,0.426806,1.9312539,5.0
1993-12-14,-1.6547936,0.8399076,1.8557442,6.0
1993-12-15,-1.3016833,1.1190554,1.716585,6.0
1993-12-16,-0.8796049,1.2204133,1.5043648,6.0
1993-12-17,-0.4562822,1.1230305,1.2121844,7.0
1993-12-26,-0.20684382,1.0716114,1.0913914,7.0
1993-12-27,0.2838043,1.6695794,1.693529,7.0
1993-12-28,0.9497022,1.9927766,2.2075083,8.0
1993-12-29,1.6642346,1.8952585,2.5222375,8.0
1993-12-30,2.2625802,1.3227458,2.6208634,8.0
1993-12-31,2.5805233,0.3400569,2.6028328,1.0
1994-01-01,2.4981432,-0.87195367,2.6459446,1.0
1994-01-02,1.976506,-2.0527458,2.8496213,2.0
1994-01-03,1.0761713,-2.9247513,3.1164587,3.0
1994-01-04,-0.04951894,-3.2666361,3.2670114,3.0
1994-01-05,-1.186683,-2.9766953,3.2045174,3.0
1994-01-06,-2.1115265,-2.1070514,2.9829867,4.0
1994-01-07,-2.6462734,-0.85654247,2.7814434,5.0
1994-01-08,-2.7048678,0.4782367,2.74682,5.0
1994-01-09,-2.3149908,1.5816748,2.8037257,6.0
1994-01-10,-1.6092149,2.2058775,2.7304704,6.0
1994-01-11,-0.7869419,2.2400048,2.3742154,7.0
1994-01-12,-0.057525557,1.7409266,1.7418768,7.0
1994-01-13,0.4190276,0.9148302,1.0062298,8.0
1994-01-19,0.1923059,1.1393057,1.1554216,7.0
1994-01-20,0.72385013,1.7562525,1.899574,7.0
1994-01-21,1.4088919,1.9208403,2.3821428,8.0
1994-01-22,2.0544488,1.5061678,2.5474107,8.0
1994-01-23,2.45224,0.5602817,2.5154316,1.0
1994-01-24,2.4425657,-0.70313245,2.5417557,1.0
1994-01-25,1.9651681,-1.9649006,2.7789783,2.0
1994-01-26,1.0814456,-2.8928466,3.0883791,3.0
1994-01-27,-0.03875592,-3.2381153,3.2383473,3.0
1994-01-28,-1.1616521,-2.9059148,3.129501,3.0
1994-01-29,-2.0517325,-1.9796783,2.8510933,4.0
1994-01-30,-2.5330088,-0.69257545,2.6259847,5.0
1994-01-31,-2.5314913,0.6431703,2.6119182,5.0
1994-02-01,-2.0874739,1.7259717,2.7086022,6.0
1994-02-02,-1.3358814,2.3454657,2.69922,6.0
1994-02-03,-0.46272978,2.430193,2.4738545,7.0
1994-02-04,0.34755474,2.0503402,2.0795887,7.0
1994-02-05,0.9575758,1.378589,1.6785289,8.0
1994-02-06,1.3025268,0.6253636,1.4448723,8.0
1994-02-07,1.3907758,-0.028225873,1.3910621,1.0
1994-02-08,1.2829744,-0.47770426,1.3690232,1.0
1994-02-09,1.0598619,-0.709478,1.2754083,2.0
1994-02-10,0.7915068,-0.7813803,1.1122222,2.0
1994-02-16,-0.8425064,-0.6114207,1.0409862,4.0
1994-02-17,-1.0136446,-0.31208503,1.0606,5.0
1994-02-18,-1.058693,0.08051954,1.0617507,5.0
1994-02-19,-0.9578674,0.47427323,1.0688522,6.0
1994-02-20,-0.7301559,0.75813323,1.0525652,6.0
1994-12-08,0.20420472,-1.2380134,1.2547417,3.0
1994-12-09,-0.30160588,-1.6125118,1.6404756,3.0
1994-12-10,-0.91280955,-1.7848488,2.0047212,4.0
1994-12-11,-1.5380011,-1.6458169,2.2525897,4.0
1994-12-12,-2.0528948,-1.1363261,2.3464046,4.0
1994-12-13,-2.3251534,-0.28338584,2.342359,5.0
1994-12-14,-2.249201,0.78515494,2.3823044,5.0
1994-12-15,-1.7812632,1.8568156,2.5730648,6.0
1994-12-16,-0.9629534,2.681483,2.8491454,7.0
1994-12-17,0.07624572,3.038025,3.0389814,7.0
1994-12-18,1.1415383,2.8010964,3.024773,7.0
1994-12-19,2.0166128,1.986538,2.830735,8.0
1994-12-20,2.517647,0.7588574,2.6295269,1.0
1994-12-21,2.5422864,-0.60456276,2.6131814,1.0
1994-12-22,2.098856,-1.7841847,2.7547252,2.0
1994-12-23,1.3063512,-2.5039623,2.8242486,2.0
1994-12-24,0.36431876,-2.6063519,2.631691,3.0
1994-12-25,-0.49911314,-2.0938067,2.1524732,3.0
1994-12-26,-1.0860968,-1.1241052,1.5630798,4.0
1994-12-27,-1.2778,0.03863463,1.2783839,5.0
1994-12-28,-1.0593338,1.1014564,1.5281997,6.0
1994-12-29,-0.51480246,1.8240772,1.8953309,7.0
1994-12-30,0.20423546,2.0793712,2.0893772,7.0
1994-12-31,0.9256134,1.8754927,2.0914667,8.0
1995-01-01,1.5034212,1.3355426,2.0109572,8.0
1995-01-02,1.8507664,0.64478385,1.959868,1.0
1995-01-03,1.9500738,-0.014485739,1.9501276,1.0
1995-01-04,1.840732,-0.51756525,1.9121109,1.0
1995-01-05,1.5915476,-0.8240089,1.7922094,2.0
1995-01-06,1.269927,-0.9700839,1.5980543,2.0
1995-01-07,0.91955405,-1.0336812,1.3835015,2.0
1995-01-08,0.5538785,-1.0880984,1.2209585,2.0
1995-01-09,0.16580978,-1.1642771,1.1760247,3.0
1995-01-10,-0.25263608,-1.2366403,1.2621824,3.0
1995-01-11,-0.6908321,-1.2375319,1.4172982,4.0
1995-01-12,-1.1098955,-1.0933824,1.5579964,4.0
1995-01-13,-1.4482366,-0.7667321,1.6386786,4.0
1995-01-14,-1.6410239,-0.28558996,1.6656893,5.0
1995-01-15,-1.6460696,0.2536405,1.6654966,5.0
1995-01-16,-1.4653227,0.71306235,1.62961,6.0
1995-01-17,-1.1521193,0.96137565,1.5005406,6.0
1995-01-18,-0.79936147,0.92544955,1.2228801,6.0
1995-01-25,-0.58625317,0.8697036,1.0488456,6.0
1995-01-26,-0.15004492,1.5955989,1.6026382,7.0
1995-01-27,0.5190455,2.0910032,2.1544611,7.0
1995-01-28,1.2984285,2.1504612,2.5120509,8.0
1995-01-29,2.0087066,1.6800394,2.6186702,8.0
1995-01-30,2.4622204,0.7337308,2.5692198,1.0
1995-01-31,2.5169744,-0.49474335,2.5651376,1.0
1995-02-01,2.1195033,-1.7228384,2.7313852,2.0
1995-02-02,1.323535,-2.6573117,2.9686782,2.0
1995-02-03,0.2787382,-3.0756907,3.0882952,3.0
1995-02-04,-0.80704844,-2.8866343,2.9973297,3.0
1995-02-05,-1.7208825,-2.1519206,2.7553945,4.0
1995-02-06,-2.2977204,-1.0650712,2.532567,4.0
1995-02-07,-2.4586754,0.105188735,2.4609244,5.0
1995-02-08,-2.2248542,1.0885832,2.476891,6.0
1995-02-09,-1.7045952,1.6823356,2.3949735,6.0
1995-02-10,-1.0594718,1.7970614,2.0861232,6.0
1995-02-11,-0.45974028,1.4692986,1.5395452,7.0
1995-02-19,-0.66093564,0.9565806,1.1627047,6.0
1995-02-20,-0.19550847,1.6513786,1.6629117,7.0
1995-02-21,0.48300242,2.1060717,2.1607473,7.0
1995-02-22,1.2634033,2.1883295,2.5268505,8.0
1995-02-23,1.9988954,1.8374643,2.7151165,8.0
1995-02-24,2.536246,1.0828575,2.757739,8.0
1995-02-25,2.7490091,0.04661354,2.7494044,1.0
1995-02-26,2.568536,-1.0731112,2.7836926,2.0
1995-02-27,2.0056467,-2.0385292,2.8597586,2.0
1995-02-28,1.1564121,-2.6238503,2.867382,2.0
1995-12-01,1.0164368,-2.2532752,2.4719207,2.0
1995-12-02,0.17660284,-2.348621,2.3552513,3.0
1995-12-03,-0.6104928,-1.9858819,2.0776017,3.0
1995-12-04,-1.1990514,-1.2932677,1.7635945,4.0
1995-12-05,-1.5063614,-0.47869575,1.580593,5.0
1995-12-06,-1.530652,0.23364083,1.5483811,5.0
1995-12-07,-1.3445144,0.67008084,1.5022408,6.0
1995-12-08,-1.0664756,0.7572109,1.307952,6.0
1995-12-15,-0.7449425,0.9351876,1.1956233,6.0
1995-12-16,-0.29935125,1.5853859,1.6134,7.0
1995-12-17,0.35328135,2.0326521,2.0631244,7.0
1995-12-18,1.1087015,2.1179101,2.3905568,8.0
1995-12-19,1.8203939,1.7743785,2.5420961,8.0
1995-12-20,2.3378437,1.0475422,2.5618074,8.0
1995-12-21,2.546044,0.08246736,2.5473793,1.0
1995-12-22,2.3949702,-0.9165166,2.5643487,1.0
1995-12-23,1.9111575,-1.7408116,2.5851398,2.0
1995-12-24,1.1890804,-2.230751,2.527877,2.0
1995-12-25,0.36587834,-2.3122044,2.3409734,3.0
1995-12-26,-0.4126229,-2.0077727,2.0497339,3.0
1995-12-27,-1.0249399,-1.4218433,1.7527522,4.0
1995-12-28,-1.397558,-0.70629364,1.5658923,4.0
1995-12-29,-1.5142015,-0.018354543,1.5143127,5.0
1995-12-30,-1.4102725,0.51709324,1.5020832,5.0
1995-12-31,-1.1560023,0.8314339,1.4239465,6.0
1996-01-01,-0.83432406,0.9183213,1.2407299,6.0
1996-01-22,1.0305964,0.2509355,1.0607061,1.0
1996-01-23,1.0612322,-0.23247673,1.0863974,1.0
1996-01-24,0.86955583,-0.99677074,1.3227545,2.0
1996-01-25,0.37075213,-1.9168082,1.9523348,3.0
1996-01-26,-0.4582499,-2.7758868,2.813457,3.0
1996-01-27,-1.5521519,-3.311579,3.6572847,4.0
1996-01-28,-2.7522368,-3.2875142,4.2874885,4.0
1996-01-29,-3.8294687,-2.572478,4.613293,4.0
1996-01-30,-4.5342364,-1.2020859,4.690875,5.0
1996-01-31,-4.662174,0.600363,4.7006707,5.0
1996-02-01,-4.118355,2.4575493,4.7958727,6.0
1996-02-02,-2.9597878,3.9242005,4.9152513,6.0
1996-02-03,-1.3999941,4.606007,4.8140717,7.0
1996-02-04,0.23087145,4.278549,4.2847733,7.0
1996-02-05,1.5638295,2.969346,3.3559766,8.0
1996-02-06,2.287788,0.9736828,2.4863691,8.0
1996-02-07,2.2383163,-1.2071874,2.5431008,2.0
1996-02-08,1.4515487,-2.9935012,3.3268669,2.0
1996-02-09,0.1646671,-3.8865619,3.8900485,3.0
1996-02-10,-1.2407389,-3.6143398,3.8213723,3.0
1996-02-11,-2.3390477,-2.218244,3.2236238,4.0
1996-02-12,-2.7773542,-0.051856473,2.7778382,5.0
1996-02-13,-2.3749695,2.3118117,3.3143556,6.0
1996-02-14,-1.1759231,4.2398176,4.399869,7.0
1996-02-15,0.5620245,5.2192717,5.2494445,7.0
1996-02-16,2.4395552,5.0038433,5.5668554,8.0
1996-02-17,4.0282717,3.6819766,5.457465,8.0
1996-02-18,4.9901233,1.6455299,5.254436,1.0
1996-02-19,5.168158,-0.53173256,5.1954403,1.0
1996-02-20,4.621783,-2.2682261,5.148371,2.0
1996-02-21,3.5969193,-3.14722,4.7794166,2.0
1996-02-22,2.4416502,-3.0347917,3.895076,2.0
1996-02-23,1.4946673,-2.1074345,2.5836623,2.0
1996-02-24,0.98179436,-0.7826374,1.2555642,2.0
1996-02-25,0.952521,0.42338768,1.0423788,8.0
1996-02-26,1.2750822,1.0640275,1.6607195,8.0
1996-02-27,1.689591,0.90260315,1.9155705,8.0
1996-02-28,1.9003308,-0.018963361,1.9004254,1.0
1996-02-29,1.6764548,-1.4026048,2.1858182,2.0
1996-12-08,0.9485916,-0.33785057,1.0069603,1.0
1996-12-09,0.74945074,-0.8402222,1.1258996,2.0
1996-12-10,0.36655536,-1.3015251,1.3521577,3.0
1996-12-11,-0.1521378,-1.5291206,1.5366703,3.0
1996-12-12,-0.69269246,-1.3749456,1.5395774,4.0
1996-12-13,-1.104586,-0.8038033,1.366093,4.0
1996-12-14,-1.2495008,0.07488853,1.251743,5.0
1996-12-15,-1.0527095,1.0271479,1.4707923,6.0
1996-12-16,-0.5379778,1.7625917,1.8428645,7.0
1996-12-17,0.16826785,2.0287776,2.0357437,7.0
1996-12-18,0.86739093,1.699116,1.9077113,8.0
1996-12-19,1.3452743,0.8228049,1.57695,8.0
1996-12-20,1.437362,-0.38214186,1.4872934,1.0
1996-12-21,1.0805582,-1.59198,1.9240599,2.0
1996-12-22,0.3345703,-2.4759235,2.4984264,3.0
1996-12-23,-0.6345562,-2.7973804,2.8684487,3.0
1996-12-24,-1.6032226,-2.483818,2.956294,4.0
1996-12-25,-2.355139,-1.6424763,2.8713078,4.0
1996-12-26,-2.740994,-0.5181361,2.7895365,5.0
1996-12-27,-2.7140608,0.59082776,2.7776256,5.0
1996-12-28,-2.3317175,1.4280645,2.7342777,6.0
1996-12-29,-1.7248162,1.8536606,2.5320048,6.0
1996-12-30,-1.0476553,1.8733412,2.1463897,6.0
1996-12-31,-0.42712083,1.6155418,1.6710498,7.0
1997-01-01,0.071458004,1.2682593,1.2702708,7.0
1997-01-02,0.45142397,1.0013256,1.0983791,8.0
1997-01-03,0.76509327,0.90352887,1.1839477,8.0
1997-01-04,1.0773138,0.95686746,1.4409026,8.0
1997-01-05,1.4279317,1.0551655,1.7754896,8.0
1997-01-06,1.808245,1.0571965,2.0946157,8.0
1997-01-07,2.1602695,0.8517975,2.3221376,1.0
1997-01-08,2.3982995,0.40878585,2.4328883,1.0
1997-01-09,2.4434426,-0.20409736,2.4519517,1.0
1997-01-10,2.2569177,-0.8442067,2.4096396,1.0
1997-01-11,1.8586462,-1.3472756,2.2955863,2.0
1997-01-12,1.3236371,-1.5896533,2.0685775,2.0
1997-01-13,0.7574664,-1.5349946,1.7117137,2.0
1997-01-14,0.26032028,-1.2471901,1.2740682,3.0
1997-01-19,-0.80899906,-0.6664939,1.0481858,4.0
1997-01-20,-1.0802649,-0.8508716,1.3751199,4.0
1997-01-21,-1.3984123,-0.8615184,1.6424893,4.0
1997-01-22,-1.6770535,-0.58822644,1.7772222,5.0
1997-01-23,-1.8058867,-0.020912612,1.8060077,5.0
1997-01-24,-1.6915399,0.7358374,1.8446581,6.0
1997-01-25,-1.2961597,1.4898031,1.9747261,6.0
1997-01-26,-0.65952796,2.0213523,2.1262271,7.0
1997-01-27,0.104065366,2.1565022,2.1590116,7.0
1997-01-28,0.8343179,1.8276813,2.0091057,8.0
1997-01-29,1.3701313,1.1010565,1.7577215,8.0
1997-01-30,1.5970385,0.16060674,1.605094,1.0
1997-01-31,1.4813863,-0.7462874,1.6587496,2.0
1997-02-01,1.0800725,-1.3841093,1.7556523,2.0
1997-02-02,0.5225904,-1.6009218,1.684058,3.0
1997-02-03,-0.028913243,-1.3735409,1.3738452,3.0
1997-02-11,-0.20920697,-1.1703105,1.1888626,3.0
1997-02-12,-0.7143317,-1.5723327,1.7269917,4.0
1997-02-13,-1.2983886,-1.5715462,2.0385215,4.0
1997-02-14,-1.8029684,-1.1229438,2.1240757,4.0
1997-02-15,-2.0762708,-0.30722347,2.0988774,5.0
1997-02-16,-2.0157874,0.69136584,2.1310527,5.0
1997-02-17,-1.5973499,1.6356266,2.2862198,6.0
1997-02-18,-0.882761,2.299654,2.4632652,7.0
1997-02-19,-0.0043405117,2.5287368,2.5287406,7.0
1997-02-20,0.86893797,2.278767,2.438818,7.0
1997-02-21,1.5742003,1.6250759,2.262516,8.0
1997-02-22,1.9946556,0.7391261,2.1271951,1.0
1997-02-23,2.0862055,-0.15983972,2.09232,1.0
1997-02-24,1.883932,-0.8645306,2.0728273,2.0
1997-02-25,1.4873303,-1.2342132,1.9327271,2.0
1997-02-26,1.0289714,-1.2293088,1.6031165,2.0
1997-02-27,0.6357672,-0.91671294,1.1155996,2.0
1997-12-01,-2.135052,-0.46392402,2.1848736,5.0
1997-12-02,-2.2079186,0.049805276,2.2084804,5.0
1997-12-03,-2.100551,0.55026674,2.1714299,5.0
1997-12-04,-1.8267395,0.9851299,2.0754418,6.0
1997-12-05,-1.4181347,1.3059399,1.9278446,6.0
1997-12-06,-0.9220928,1.4729998,1.73781,6.0
1997-12-07,-0.39776263,1.4606065,1.5137986,7.0
1997-12-08,0.08969421,1.2623601,1.2655426,7.0
1997-12-09,0.47669566,0.8958432,1.0147778,8.0
1997-12-13,0.30920836,-1.0232018,1.0689021,3.0
1997-12-14,-0.094700046,-1.1818902,1.1856781,3.0
1997-12-15,-0.5095071,-1.0702344,1.1853267,4.0
1997-12-16,-0.83606964,-0.685239,1.0810019,4.0
1997-12-18,-0.893847,0.623098,1.0895933,6.0
1997-12-19,-0.5525533,1.2854388,1.3991668,6.0
1997-12-20,-0.003401758,1.7497388,1.7497422,7.0
1997-12-21,0.6595206,1.8944676,2.0059848,7.0
1997-12-22,1.3089283,1.663778,2.1169436,8.0
1997-12-23,1.8120478,1.0868453,2.1129956,8.0
1997-12-24,2.0618045,0.27626735,2.0802312,1.0
1997-12-25,2.003423,-0.5958104,2.090142,1.0
1997-12-26,1.6490765,-1.3386261,2.1239994,2.0
1997-12-27,1.076134,-1.7901249,2.0886867,2.0
1997-12-28,0.40902656,-1.857557,1.9020569,3.0
1997-12-29,-0.21062739,-1.5397872,1.5541263,3.0
1997-12-30,-0.65761024,-0.9249442,1.134889,4.0
1998-01-02,-0.45711908,1.1260157,1.215265,7.0
1998-01-03,0.008539005,1.4150971,1.4151229,7.0
1998-01-04,0.52314276,1.4188473,1.512219,7.0
1998-01-05,0.99139875,1.1867292,1.5463498,8.0
1998-01-06,1.3452103,0.8103524,1.5704336,8.0
1998-01-07,1.5527437,0.39016375,1.6010123,1.0
1998-01-08,1.6154834,0.005064883,1.6154914,1.0
1998-01-09,1.5562521,-0.3057284,1.5859983,1.0
1998-01-10,1.4037001,-0.5443279,1.5055454,1.0
1998-01-11,1.1791869,-0.741126,1.392749,2.0
1998-01-12,0.8903095,-0.93372285,1.290151,2.0
1998-01-13,0.5323813,-1.1464726,1.2640527,2.0
1998-01-14,0.09612842,-1.3779671,1.3813161,3.0
1998-01-15,-0.42215994,-1.5999022,1.6546619,3.0
1998-01-16,-1.0121509,-1.7660885,2.0355632,4.0
1998-01-17,-1.6455594,-1.8267709,2.4586496,4.0
1998-01-18,-2.2775862,-1.7422338,2.8675385,4.0
1998-01-19,-2.8524344,-1.4911364,3.2186751,4.0
1998-01-20,-3.3105218,-1.0722668,3.4798436,5.0
1998-01-21,-3.5952117,-0.5017539,3.6300557,5.0
1998-01-22,-3.6580954,0.19032182,3.663043,5.0
1998-01-23,-3.4633725,0.9604544,3.5940814,5.0
1998-01-24,-2.992772,1.7485818,3.4661539,6.0
1998-01-25,-2.2521002,2.4739947,3.3455353,6.0
1998-01-26,-1.2789938,3.035521,3.293966,6.0
1998-01-27,-0.14934313,3.3212838,3.3246398,7.0
1998-01-28,1.0217159,3.2303157,3.388044,7.0
1998-01-29,2.0883515,2.7031114,3.4158487,8.0
1998-01-30,2.894207,1.7527281,3.3835618,8.0
1998-01-31,3.3024962,0.48477495,3.3378866,1.0
1998-02-01,3.2300189,-0.9046226,3.3543053,1.0
1998-02-02,2.6758487,-2.1584663,3.4378982,2.0
1998-02-03,1.7348124,-3.0131218,3.4768488,2.0
1998-02-04,0.5886078,-3.2649815,3.317614,3.0
1998-02-05,-0.5268959,-2.831,2.8796148,3.0
1998-02-06,-1.3724741,-1.7836397,2.250568,4.0
1998-02-07,-1.7624536,-0.34635842,1.7961644,5.0
1998-02-08,-1.6124024,1.1533588,1.9824425,6.0
1998-02-09,-0.9635022,2.3634229,2.5522745,7.0
1998-02-10,0.024780853,2.9981203,2.9982228,7.0
1998-02-11,1.1133469,2.914724,3.1201215,7.0
1998-02-12,2.0438597,2.1527016,2.968415,8.0
1998-02-13,2.60456,0.92284095,2.763217,1.0
1998-02-14,2.6831274,-0.45164338,2.7208738,1.0
1998-02-15,2.291699,-1.6253302,2.809552,2.0
1998-02-16,1.5572336,-2.3257117,2.7989125,2.0
1998-02-17,0.6806388,-2.4251432,2.5188468,3.0
1998-02-18,-0.12270432,-1.9686424,1.9724627,3.0
1998-02-19,-0.6830732,-1.1502508,1.3377839,4.0
1998-02-22,-0.59319925,0.81750166,1.0100467,6.0
1998-02-28,-0.7887008,-0.68417364,1.0440989,4.0
1998-12-01,-0.94563663,2.44031,2.6171246,7.0
1998-12-02,-0.14610465,1.9831957,1.9885702,7.0
1998-12-03,0.42815673,1.2584499,1.3292909,7.0
1998-12-14,-0.7588691,-0.9145261,1.1883771,4.0
1998-12-15,-1.0734714,-0.7768927,1.325105,4.0
1998-12-16,-1.2970359,-0.40001422,1.3573185,5.0
1998-12-17,-1.350568,0.15358661,1.359273,5.0
1998-12-18,-1.1906439,0.7586823,1.4118186,6.0
1998-12-19,-0.82501596,1.2709374,1.5152338,6.0
1998-12-20,-0.31024387,1.5770133,1.6072406,7.0
1998-12-21,0.26740795,1.6318115,1.6535766,7.0
1998-12-22,0.8201397,1.468711,1.6821835,8.0
1998-12-23,1.284809,1.1793263,1.7440025,8.0
1998-12-24,1.6370791,0.87133414,1.8545219,8.0
1998-12-25,1.888397,0.6216109,1.9880753,1.0
1998-12-26,2.0676796,0.44392976,2.1147985,1.0
1998-12-27,2.1959147,0.2849005,2.2143192,1.0
1998-12-28,2.265035,0.050758768,2.2656035,1.0
1998-12-29,2.2310762,-0.34481153,2.2575643,1.0
1998-12-30,2.0261781,-0.930626,2.2296777,2.0
1998-12-31,1.5864158,-1.6465111,2.2864194,2.0
1999-01-01,0.8856119,-2.34516,2.5068076,3.0
1999-01-02,-0.0381164,-2.8300931,2.8303497,3.0
1999-01-03,-1.0748417,-2.9187827,3.1103983,3.0
1999-01-04,-2.0600069,-2.509648,3.2468388,4.0
1999-01-05,-2.8133175,-1.6286389,3.250726,4.0
1999-01-06,-3.1881928,-0.43686837,3.2179852,5.0
1999-01-07,-3.1159437,0.8065044,3.2186263,5.0
1999-01-08,-2.6295135,1.8165163,3.1959465,6.0
1999-01-09,-1.857612,2.3674407,3.0092354,6.0
1999-01-10,-0.9895469,2.3628607,2.5617013,6.0
1999-01-11,-0.22081824,1.8669561,1.8799696,7.0
1999-01-12,0.30372524,1.0853927,1.1270876,7.0
1999-01-18,0.7989293,1.4066151,1.6176693,8.0
1999-01-19,1.3949124,1.8290317,2.3002474,8.0
1999-01-20,2.0659306,1.750671,2.707936,8.0
1999-01-21,2.607632,1.0790777,2.822083,1.0
1999-01-22,2.8134263,-0.10140588,2.815253,1.0
1999-01-23,2.5373864,-1.5470775,2.9718308,2.0
1999-01-24,1.7417392,-2.9194903,3.3995705,2.0
1999-01-25,0.5150057,-3.8774838,3.9115357,3.0
1999-01-26,-0.9442598,-4.1692634,4.2748547,3.0
1999-01-27,-2.373114,-3.6981745,4.3941054,4.0
1999-01-28,-3.5060482,-2.5446875,4.332183,4.0
1999-01-29,-4.1358624,-0.9407269,4.2415004,5.0
1999-01-30,-4.157706,0.7936376,4.2327743,5.0
1999-01-31,-3.586096,2.3311527,4.27719,6.0
1999-02-01,-2.5428765,3.4127264,4.255928,6.0
1999-02-02,-1.2220426,3.8977203,4.0848026,7.0
1999-02-03,0.15714052,3.7788713,3.7821372,7.0
1999-02-04,1.395646,3.162704,3.456953,8.0
1999-02-05,2.3479993,2.2258995,3.235387,8.0
1999-02-06,2.9375644,1.1633615,3.1595402,1.0
1999-02-07,3.1538796,0.14357549,3.157146,1.0
1999-02-08,3.0370216,-0.71802026,3.1207457,1.0
1999-02-09,2.6564949,-1.3643706,2.986381,2.0
1999-02-10,2.091899,-1.7848535,2.7498624,2.0
1999-02-11,1.4200965,-1.9948514,2.4486947,2.0
1999-02-12,0.7100315,-2.0166786,2.1380217,3.0
1999-02-13,0.023108922,-1.869114,1.8692569,3.0
1999-02-14,-0.58473563,-1.5679287,1.6734145,3.0
1999-02-15,-1.0630219,-1.1346763,1.554833,4.0
1999-02-16,-1.3707452,-0.6075065,1.4993354,4.0
1999-02-17,-1.483852,-0.047033746,1.4845973,5.0
1999-02-18,-1.4033263,0.46753123,1.4791585,5.0
1999-02-19,-1.1599852,0.85268116,1.4396634,6.0
1999-02-20,-0.81265956,1.0415735,1.3210946,6.0
1999-02-21,-0.43846947,1.0047255,1.0962338,6.0
1999-12-24,-0.7860596,-1.0115217,1.2810409,4.0
1999-12-25,-1.15568,-1.0176003,1.5398399,4.0
1999-12-26,-1.4909687,-0.77028495,1.6781914,4.0
1999-12-27,-1.6892694,-0.22384103,1.7040353,5.0
1999-12-28,-1.6460271,0.5762956,1.7439959,5.0
1999-12-29,-1.2900596,1.4890527,1.9701602,6.0
1999-12-30,-0.61453503,2.3064697,2.3869343,7.0
1999-12-31,0.30767116,2.8088307,2.8256311,7.0
2000-01-01,1.3311896,2.8297389,3.1272173,8.0
2000-01-02,2.2678795,2.3104267,3.2374911,8.0
2000-01-03,2.9316614,1.3252184,3.2172725,8.0
2000-01-04,3.185881,0.0688426,3.1866248,1.0
2000-01-05,2.9793499,-1.1917565,3.2088642,1.0
2000-01-06,2.3603308,-2.1872294,3.2179394,2.0
2000-01-07,1.4642189,-2.716643,3.086112,2.0
2000-01-08,0.4784662,-2.698537,2.7406263,3.0
2000-01-09,-0.40510383,-2.1878173,2.2250066,3.0
2000-01-10,-1.0370722,-1.3547128,1.7060966,4.0
2000-01-11,-1.3435365,-0.43343562,1.4117212,5.0
2000-01-12,-1.3373203,0.34332374,1.3806871,5.0
2000-01-13,-1.1057103,0.80479527,1.3675857,6.0
2000-01-14,-0.77982503,0.8810456,1.1765919,6.0
